text,label
«б”б«г Џбняг «ќжн б«ед  «»н  ћгнЏе »н ”н бн ‘е— Ќ«н” жббнжг «Ќ” «дн г«ёѕ—  «ћгЏ гЏбжг«  «»н  ћгнЏе  ябЁдн  ѕжб«— я—  ‘«‘е гЏ«бћ »” г«дн Џ«—Ё ж‘ «ќ– »«б÷»Ў Ён «—ё«г “н«ѕе г«Ёеге«,0
«Ќбм »д  «‘жЁе« »Ќн« н «д н Џдѕн ’ѕнё… » ‘»ея я н— бж ћ» е« Џдѕя —Ќ  Ќян «е ж«ббе,1
е«– —»ж ‘нЎ«д г«бж —» жбя бж «г”яя «бм «ѕЏ”я ж«ѕЏ” Џ‘н— я жбя «ќ я «—ћб гдя н« гдќдЋ н« «»д ќднЋ…,0
«бЏг— нќб’ ж«бЌ“д г« »нќб’,0
г‘ я«я  ”жне« «б—”г ж√д« »Ќ»я,1
гжёЏ ћнѕ ж«б«яб ћнѕ ж—«Ќе «б”—н— «бџ—Ё ж”ќе ж«б«—÷н«  «бџ—Ё ж”ќе. «б«яб Ён «бгЎЏг ЁёЎ. дў«Ёе «бџ—Ёе жЌћг «бџ—Ёе жгжёЏ «бџ—Ёе жгЏ«гбе «б«” ё»«б «б”н∆е ћѕ« ћѕ« ћѕ«,0
«бЌгѕ«ббе «Џ —Ё «де Ё«‘б ееееееее,0
ёбЏ… н«»«дн…,1
—жжжжжжЏ…,1
«ббе жбЌѕ  —м Ё«ег «б«ё ’«ѕ џбЎ ‘’«н— »ћбѕе  «–« » б√”»жЏ н”»Ќ г—е,0
”√Џ »— «бЁя—… ёѕнг… ≈д бг  —”б бн яг»нж — ёжн еѕн…   ж«’б н« √”ѕ ,1
»Ќ» «бё’нѕ… ѕн ћѕ«’ж … н‘»е Ён—ж“ж«ббн «Ќ»«»дн Ёне «де« гЌ ‘г… д«ё’е «бЌћ«» ЁёЎ,1
‘—я… гџ—ж—… Ќ м »Џѕ г« «б«ће“… я«д »нЌ’бе« »ж  бж» я«д  г—«я“ «б’н«д… » б«»Ў ж  »Ўбћ Џ‘«д г џн—‘ «б»ж—ѕ…,0
гг «“ бяд бб√”Ё г« Ёег  ‘нЅ ,0
г’нЁд «б«—«ѕде ж”я—«днд,0
‘— «б»бн… г«н÷Ќя........Џћн» «бЏёб “нд…,0
 н« Ќ»«н» ёд« н Џбм «д” ћ—«д г’гг Ёѕнже«  ÷нЁждн ,1
«бЁнѕнж —«««««∆Џ « гдм бж « д“б Ёнѕнж янЁн… Џгб «б   ж ‘я—«,1
Ёжбнжг Џ’«— ббнЌЎжде »«бяж— нд е–« г«б ‘дћ«  ,0
 бн‘ «д  гд ÷гд «б»‘— ,0
√—нѕ «бджг н« √гн я«б¬ќ—нд≈д √Ёя«—н  —еёдн бнб«р яЋн—«р√ ћ«ебе« Ён «бде«— »«» ”«г«  ж÷Ќя« √г« Ён «ббнб Ё≈дн √џж’ Ён »Ќ— √Ёя«—н «бгжЌ‘… бж  Џбгнд г« «б–н √’«» «»д я «б’џн—… н« «гняд  ”Џнѕ… «бнжгг« «б–н нЌ’б бн Џдѕг« √жн  ≈бм Ё—«‘н бг √Џѕ √ёжм Џбм ‘нЅ √’»Ќ  е‘… ж÷ЏнЁ…яб г« √—нѕе н« √гн √д √ден яб «б«Ќ«ѕнЋ «бѕ«ќбн… »ндн ж»нд дЁ”нЁёѕ √—её дн яЋн—«рб« √—нѕ «б Ёян— жб« «бдё«‘ гЏе«√—нѕ «бе—» где« ж«б’г  ЁёЎ«б« бн я  Џбгнд яб е–« н« √гн           ,0
«ддн Ўн»… «бёб» гЏ «бћгнЏ жб« «Џ«гб гЋб г« «Џ«гб «б√ќ—нд« гдм «бгж  бдЁ”н «Ќн«д« ж«д« Џг—н  ”д… ЁёЎ«д« «Ќ” »√ддн б”  я«б»«ёнд√ё”м ябг… б« бг « бём ябг… бЎнЁе ж«Ќѕ…Џдѕг« √Ќ“д «Ќ»” дЁ”н Ён џ—Ё… гўбг… ж«»ян ж«ёжб бдЁ”н бг«–« б« «гж  бг« ж«’—ќ жя√ддн гћджде жЏдѕг« «ќ—ћ н÷—»дн «ќн жнёжб бн «д н г“Џће «’г н ж«гн  ёжб «д н гћ—ѕ Ќгё«Ѕ я”жб… б«  ЁЏб ‘н ”ж« «б»я«Ѕ,0
Ќг«г «б—ћ«б,1
гег« ЁЏб ‘нЎ«д «бЏ—» ж«бѕ» «бѕ«‘— гд ѕЏ«н… бѕжб… ’енждн… ё« б…  ё б «бё нб ж г‘м Ём ћд«“ е “м г« »дёжб Ём г’— ” ўб ≈”—«∆нб Џѕж бѕжѕ,0
»д н Џг—«  ”д… ж«ббе г«нћн Ќѕ« нёбн Ќ«»» »д я ж»ѕн « “жћ« ж«ббе бќ»Ўж яЁ ќг«”н Џд’ ќб∆ ж √ќбне  б  «н«г н»—г »√—÷ж ,0
Ёдѕё ”н∆ жёѕнг б«нЎ«»ё г«еж Ён «б»жядё. «б”—н— г—нЌ. «бџ—Ёе ”н∆е ббџ«не нжћѕ ’—«’н— ж—«∆Ќе Ён ѕж—… «бгн«еб«нжћѕ ”—н— бб—÷нЏ«б«Ћ«Ћ ёѕнг,0
Џб«г… «бќЎ√,0
ЎбЏ е »ѕёнёе   «Џ «бгћжжжжжж“ гбе«‘ Ќб,1
»ѕег нёбѕж б«Ќў г‘ “«»Ўе еееее,0
бн‘ «я«б ќ—««« «д е жЏб«я,0
ќ”«—… «д« н‘«еѕ «бЁнѕнж ж «д« ’«∆г…,0
«ббе н—Ќгя »—Ќг е жнћЏб гЋж«я «бћде н«—» «бЏ«бгнд ,0
«««жЁ,0
б« Ён яЋн— д«” Џдѕе« дЁ”  Ёян—д« ,1
«б«д е–« Џ’— «беж« Ё «бгќ’’… бб√бЏ«» гЋб «”ж” —жё ж »б«я ‘«—я ж —ѕ г«ћня »—√нн «бќг” ”дж«  «бёѕ«г… «ће“… «бћж«б » ёѕ—  ‘џб √бЏ«»  д«Ё” «бдд ндѕж ”жн ‘ ж«бяжд”жб ќ’ж’« гЏ нѕ«  «б Ќяг  «бгжћжѕ… »«б”жё,1
»ѕд« ё’… еж«жн янЁ »ѕ√  б«ня ќбн н‘жЁ «б Џбнё Џ‘«д «бЁнѕнж «бё«ѕг няжд Џд ё’… еж«жн,1
Џбг н” ќѕг Ён «б”»«ё« ,1
ќЎжЎ «бЎжб ж«бЏ—÷,1
«” г— н«жЌ‘ «д  «Ё÷б гд «бћгнЏ,1
«бќбнћнд «’жбег нежѕ жќ«’е «б”Џжѕне я«д  гё—ег жг«“«бж г” жЎднд ѕ«ќбе г џЎнд »«”г «бѕнд янежѕ »дн ё—н÷е ж»дн «бд÷н— ж»дн ёндёЏ  жбг« ж’б «»д «бѕ» «бѕ«‘— «б”бЎе дёб яб‘н б« Ёжё «бЎ«жбе жяд« дёжб »«д «н—«д Џб« ќЎ« Џдѕг«  ѕЏн »«”г «бќбнћ «бЁ«—”н  Ё«ѕ—яд« «деж ќбнћ Ё«—”н жб« нжћѕ ‘н «”ге ќбнћ Џ—»н Ёгд Ќё «н—«д «д  ” —ћЏ «—÷е« ж«д  ” Џ»ѕ еджѕ жнежѕ «бќбнћ яг«  «” Џ»ѕж «ћѕ«ѕег гд ё»б,0
«яЋ— ‘нЅ жћЏдн жџн— Ёндн «дн «ѕ—я  «ќн—«р ≈д «бЌн«… Ё«дн… ж≈дн —«Ќб Џде« б« гЌ«б… жЏбн «д «яжд Ўн» жгхЌ»  ббћгнЏ ’«ЁЌ ж”«гЌ ж«ЏЁн жЏ‘ Ќн« я ё—н»«р гд «ббе Ё ж«ббе бд  ” г— г” ёнг«р бб√»ѕ ”нЌдн ўе—я «б“гд ж” ѕ—я «ќн—«р г« «д  «б« Џбё… ж«б”б«г Џбм «бг”бгнд ж«бгƒгднд,1
гж  «бЎ»н» я«д   ’Ён… жбн” гж  »”»» я—жд« ,0
”нЅ ббџ«н… б« «д’Ќ Ён «бЌћ“ »е. б« ‘н н” Ќё «б«Џћ«» «бЁдѕё ћѕ« ”нЅ бжЏ—÷ Џбм г—е «ќ—м »—н«б бд «”яд Ёне. ѕж—«  «бгн«е џн— дўнЁ… ѕ‘ «б«” Ќг«г ЏЎб«д«бгЎ»ќ »е ’—«’н—Ё—‘ «б”—н— ћѕ« ёѕнг —«∆Ќ… «бџ—Ёе ”н∆е,0
«б»д  г «Џ «б«ж“жд  г“Ќ ’Ќ,0
”»«Ќ,1
ƒƒƒƒƒƒƒ«Ё,0
«б÷нЁе ’Џё  жЁ«Ѕ »” жЁ«Ѕ —ѕ е« »д  «бЌ—«г,0
«е ж»”,0
—еЁ «д««««««« »Ќ»я «д«««««гд —ЁЌ н«—н   нћн Џбнде« «д««««««« н« ж—ѕ,1
д—нѕ «б«д ё«г »Ён—ж” яж—жд« «б«—е«»н,0
«“ня «” «– ’б«Ќ «д« гЌ «ћ  ћгнЏ… »«гя«дн«  Ќбж… ж «ёѕ— «д «д« «‘џб »»ћн ж »—«гћ «ѕж»н ж »—«гћ «ќ—н ж«б ’ЁЌ Ён Ќѕжѕ  ѕжб«—,1
«д« гд «бћ“«∆— жяЋн— »Ќ»я н« —еЁ,1
Ё«н« нжд”яж  ябн ќ—«,0
 г« «Ќ» ‘н ндЌ—ё »ѕн ‘н нд÷—» «ж нџ—»«ж я”— «ж ‘н  «дн ж‘я— « гд«  Џћ»яг  Џ«нё« нж‘я—,0
н«—н дн «гж  »Ён—ж” яж—жд« ж«ќб’ гд еб Ќн«… жгд Џ–«»н,0
гЏ«д« н Ён Ёдѕё гя… ћ—«дѕ яж—«б. б« ‘нЅ √Џћ»дн. жћжѕ Ќ‘—«  Ён ќ»“ «б«ЁЎ«— «б≈ЁЎ«— ”нЅ «б яннЁ ÷ЏнЁ ж Ўб»  ≈’б«Ќе √яЋ— гд г—… жЁ‘бж« Ён ≈’б«Ќе √жб г—… жбг н” ћн»ж« бЎб» «б≈’б«Ќ «б «бн «б»«’ џн— г жЁ— Ён гЏўг «б√Ќн«д «б√Ћ«Ћ ёѕнг гжўЁж« «б«” ё»«б џн— гѕ—»нд ћнѕ«р ж»Ўн∆нд «б»«—яндћ ”нЅ ћѕ«р ћѕ«р,0
’ЁЌ…,1
Ў—нё… ”—ѕя ћѕ« ”б”… ж гг Џе жЁё  ,0
«ж—«ё г ”«ёЎ…,0
яб «б нж” «бн »«бЁнѕнж Ќяж« «дег н»ж« н—»же« Џбм нѕнег «ббе ня”— нѕнег «б»д  «бё«’— Ќ м бж ж«Ёё  Џ«б“ж«ћ Ёен г‘ Ё«ег… ‘дж «б“ж«ћ«–« ЎЁбя Ўб» гдя гЁ «Ќ «б”н«—е еб  ЏЎне« бе бж ё«бя «д« «Џ—Ё янЁ «ёжѕњЎ»Џ«р б√ «б“ж«ћ дЁ” «б‘н,0
«бгжёЁ «бЏ«‘— бне ’«н—… »Ёё—… б« е«–« гж ё’Ё е«–н жё«Ќ…,0
гќн» бб√гб. . «б”Џ— г— ЁЏ жб« н” Ќё жгя ж» √д «бЁдѕё гЎб Џ «б»Ќ—  ’ЌнЌ √де гЎб бяд «б≈Ўб«б… ”н∆… ЌнЋ √де« ед«я г”«Ќ… »нд «бЁдѕё ж«б≈Ў«б….«ббж»н ”нЅ жб« н д«”» гЏ Ёдѕё ќг” дћжг.бд √я—— «б”яд Ён е–« «бЁдѕё.«б≈ЁЎ«— гЌѕжѕ «б√’д«Ё жб« нбнё »Ёдѕё ќг” дћжг.,0
ѕжд ,1
«бн н”гЏе« »   ЌЎ б«ня «д« «Џ—Ё «бЏ—«ённд г« нё’—жд,1
«”гм дж— г”Џѕ я« »е ‘Џ— џд«∆м » гдм  ”гЏж «б«џдне «бћѕнѕе Џд «бЁ—«ё ж«б«‘ —«я Ён «бёд«… ’Џ» «бЁ—«ё,1
 «Ёе,0
‘н нбн »÷Ќя «дж ябд « Ёёж гЏ »Џ÷ «ббе н‘Ёнег г—н÷нд,0
«д« ÷нЏ  «бЁнѕнж ж«д« « »Џ Џ«б”«Џ… «–« дЁ” ”«Џ н жб« б«  ждЁ” «ббжд яг«д ,1
джЏ «бЌ‘н‘ «»ж яб» жб«“г нжёЁжд ж—«е жн»Џ’же,0
н» »н’н— б«яд Ён «бЏ«» г« ’н— Ёне,1
»—џн ж Ќ“ё…,1
бн” » Ќћг «б»б«” н‘д б«  я–» б«ћб «бг‘«еѕ« ,0
«бгЁ—ж÷  Ёя «б” я—«  «ббн Џбм «б№ ббЌ’жб Џбм √Ё÷б  ж’нб бб »ѕнѕ «бЌ—«—н,1
√—ѕдн ж—«ЁЏ —«”н,1
Ќёнё… дў—… «бм «бг” ё»б гд  ’н— е«н «б ёдн«  гд ‘—… »”Џ— гдЎён,1
ж’бж «бёд«… —еЁ  »«”—Џ жё  б ,1
»‘«— »÷Ќя я н— ё«б «д н Ён‘ г» гж н‘ «д н  » гдм  ёжбнбе н« —еЁ г «»Џ я —Ќ«»,1
яб ж«Ќѕ Ё√яѕ жг Ѕбг,0
»«–дћ«д,1
√д« «бг‘яб… г Џжѕ… г« √ЎбЏ гд «б»н  Ќ м бж г« Ён ‘н б« яж—жд« ж б« »Ўнќ  ≈бн гЋбн нЌЎ б«ня,0
√д « ж«ббе ѕгя Ћёнб,0
 —е «б—ћ«б гж џбЎ«д ’—«Ќе ,1
яб «бЌ» н« Ёд«д,1
г« √ћгбя н«Ё«н«,1
Џдѕг «гж ,0
ж«жжжжжжж гд ¬ќ— «Ќгѕ,1
«н ж«ббе √Ќбм г–нЏ жгёѕг ,1
е«н  бж «д« гя«дя «яб  дЁ”н,0
е–е. Ќ—н….  жбяд. гќћб….,0
—Ќ  Џбм «Џ—«” жЌЁб«  “г«днЏдн ”д…  бџ«н…  »” ж«ббе г«яд  «‘жЁ “н еня,0
ће«“ « ’«б,1
Ён »ќб «яЋ— гд еня,0
«” џЁ— «ббе ж« ж» «бне.,1
«дн «жб г«ћн гд «бгѕ—”е «б»” «бгб«»” ж џ”б жћен ж«яб  ж«д«г ж»Џѕнд «»ѕб гб«»” ж«ЎбЏ гЏ «ебн «ж ’ѕё« н Ќ»н   ”жнд е«–е «б—ж нд,1
Џб«г«  «б”«Џ… »ѕ«   ÷е— ж «бЏн«ѕ »« «ббе,0
≈д« ббе ж≈д« ≈бне —«ћЏжд жб« Ќжб жб« ёж… ≈б« »«ббе «бЏбн «бЏўнг,0
«бж“џ… ееееееее,0
÷ЏнЁ ћѕ«р. б«‘нЅ б«Ё  ббдў—. «ћ—«Ѕ«  «бѕќжб »Ўн∆е ћѕ«..«б« ’«б »«б«д —д  гд «”ж√ «бЁд«ѕё «б н “— е« Џбм г” жм «бЏ«бг..«д бг няд «”ж√е« Џбм «б«Ўб«ё...ќѕг… «бџ—Ё ”н∆е..жћжѕ Ќ‘—«  »«бџ—Ёе..бд «Ёя— гЎбё« »«бЏжѕе бе–« «бЁдѕё,0
ёд«е —еЁ »—ж «Ќбм ёд«е » ћдд ёд« е«ЮЮЮ,1
«де« «бгќѕ—« .... .. ЌЎ б«ня,0
 зь  ўе— » Ё«н—ж” г б«“г… «б‘—ё «б√ж”Ў »г« н”гм «дЁбжд“« «б≈»б  яж—жд«   жеж гд дЁ” Џ«∆б… «бяж—жд« «б н нд гн «бне« «б”«—” «б« «де нќ бЁ Џде,0
б« ≈бе ≈б« «ббе,1
«б‘Џж» «бЏ—»не гЋб Ўн“ «бЌг«— «’»Ќ  ге”е”е,0
÷ЏнЁ. бг нЏћ»дн ‘∆ .. ћгнЏ «б√‘н«Ѕ бг  Џћ»дн «бдў«Ёе ќ«’ « гя«д ё–— »‘яб Ё÷нЏ .,0
гќн» бб√гб. «бЁдѕё ћѕнѕ ждўнЁџ—Ё гќ’’… б–жн «б«Ќ н«ћ«  «бќ«’…«Ћ«Ћ «бџ—Ё гг «“. «б«ЁЎ«— Ён —г÷«д я«д жћ»… «ЁЎ«— Ён «б«н«г жб« ’бЌ б”Ќж— «ж ЁЎж—б«нжћѕ гж«ёЁ гќ’’… бб”н«—« гж«ёЁ «б»ѕ—жг гёЁбе«бгж«ёЁ «бЏбжн… гќ’’… бб”н«—«  «б’џн—…«бџ—Ё »ѕжд дж«Ё– «ж Ё Ќ«   ежн…«б«”—… џн— г—нЌ…гжёЏ «бЁдѕё ж«÷Ќ бяд «бж’жб џн— г»«‘—,0
«д«Ќ÷н “Ё  яб‘н Ќбж «н—жЌ гд Џдѕн гдж гЋбн бж »” «дн Ќ÷н “Ё ,0
г» ”г,1
’бб««««««««« я н д»н ге—ћ««««««««««««««д —”гн,1
 ћ—»… ”н∆…. ÷ЏнЁ ж«б«” ё»«б џн— г Џ«жд жб« «Ќ»– «Џ«ѕ… «б ћ—»…. «бќѕг… ж ћ«ж» «б«” ё»«б ÷ЏнЁ жЏѕг  ћен“ «бџ—Ё жё  «бж’жб ж«б«д ў«— Џдѕ «бг’«Џѕ б«де« »Ўн∆…,0
‘я—« Џбм «ё —«Ќ« я ё—√  Ћг бг н»ём √Ќѕ ж √—ћжя «Џ д »√гн  «б≈Ћднд —«∆Џ«  ”ћб  »«ён «б—ж«н«  Ќ√Ў«бЏе« »√ё—» Ё—’… н«—н   ”жн Ёнѕнж Џд я »,1
«—“,1
ЏЁжд »” ж«д ”«яде «д н,1
ебж —ежЁ    √ гдм  ‘жЁнд  Џбнён ж  ЌЎнбе б«ня,1
яжн”,1
г” ‘Ём,1
ж‘ «бн “её«д гд «бЌћ— ж«д ж ’«—бяг ‘е— Ён «бЌћ— «г« дЌд Ён «бЏ—«ё ‘е—ннд ждЌд« гЌ»ж”нд Ён «б»н  »”»» Ён—ж” яж—жд« жг« »ём Џѕд« ЎЏ«г «»д«ябж ж«д н »ѕя  ЎбЏн ж  Ё”Ќн н« «ќ н « ён «ббе ж«‘я—не Џ «бдЏге «бн «д н Ёне« «г« дЌд ЎЏ«г г« Џѕд« ,0
еѕжЅ »Џнѕ« Џд «бяж—жд«,1
г« ‘«Ѕ «ббе,1
«д« √Ќ»я н«  —еЁ я ннннн—  ж бн нЌ» —еЁ нЌЎ б«ня  ж Џнѕ гнб«ѕ ”Џнѕ  ж √ гдм бя «бЏг— ябе,1
ћ”— Ён «ббнб ,1
н«бн е«  Џбг √дн б”  √–я—е«жянЁ √–я—е« ≈– б”  √д”«е«,1
»Ќ»я я н—,1
г—Ќ»« —еЁ д‘«ббе  яждн »«бЁ ќн— гЏя г «»Џ я гд «бћ“«∆—,1
»«бжд ,1
   «дег н я««Ћ—жд жн гѕѕжд г«ѕг г «д г я«бќд“н—— «бѕжб… «б«”б«гн… гжћжѕ… ж”жЁ дЌяг «бЏ«бг ж«д« « Џеѕ »≈џ ’«» д”«««∆яг «г«г «Џндяг яг« ёг  »≈џ ’«» д”«Ѕ ”ж—н« ж«бЏ—«ё ж”жЁ «ягб «бЎ—нё Ќ м дЁ Ќ «”Ўд»жб жд’б «бм «ж—»« ‘—ё« жџ—»« дЌд »«ёжд,0
«бн”  «бгЏ«бћ«  Ћ«» … б«нгяд  џн—е« гд «ббжЌ… «б«г янЁ ж÷Џ е »”ежб… »«бџ… бг «Ёег еб нжћѕ «дж«Џ бжЌ«  жгЏ«бћ«  нгяд «д  џн— бе «бгЏ«бћ,1
‘бжд »Ё«н« «бн г ЎбЏ гд »«бн ен жћг«бе« жћ«б ’ж е«,1
еееее «бяжбн—« нЁег« џн— «бћ“«∆—н ,0
«ббе н—Ќге жнћЏб гЋж«е «бћде н«—» «бЏ«бгнд,0
«Ћд«д,1
»”г«ббе«б—Ќгд«б—Ќнгёббдн’н»д««б«г«я »«ббебд«ежгжб«д«жЏбм«ббеЁ«бн жяб«бгƒгджд,1
»н “« Ён Ќ—Ё ,1
ѕ—«ћ… еж«∆н…,1
г«‘«Ѕ«бббе,1
’дѕб,1
г»—жя Ќ»н» н —ежжЁЁЁ,1
еб гд ѕЏг «ќж н бёд« н «д« ћѕнѕ… Џбм «бнж нж» Ё÷б« ж бн” √г—«,1
«ќќќ н««ббе ‘ж »Ќ» е»ѕя «ќќќќќ,1
б« н”«жн «бг«б. .  г ”Ќн г»бџ ÷г«д гд «б»Ў«ё… ж бг н г «—ћ«Џ… «б« нЏѕ  нжг .,0
«б—»Џ «б«жб гд «бёг—,1
«бн Ёб”Ўндн нЌЎ б«ня,1
Ёд«д ж гЏбг ,1
÷ЏнЁ ћѕ«р. . яб ‘н,0
—«∆Џ н« √” «– ћ“«я «ббе ќн—«  ,1
—ж«н… ≈”ге« «бг”нЌ н’б» гд ћѕнѕ  я« » «б—ж«н… нжд«дн   «дн я «» ≈”ге «бёж… жб«я—«е «бя« » «г—нян «бя «» »н ябг ќ—нЎ… «бжЏн «б«д”«дн «бя «» «бЋб«Ћ —ж«н… «бЎн» ’«бЌ Џ—” «б“нд  жгж”г «бећ—… б‘г«б «бЎн» ’«бЌ,1
ћѕн «Ё ёѕ х г—« я«д «ќ— ябге ё«бе бд« «б”б«г Џбняг ж—Ќг… «ббе ж»—я« е ж«ќ— ябге ёб х бе «Ќ»я «‘ ё бя г—««« я«д  ж ћ«н гд «бг” ‘Ём г«ягб ѕё«нё жг«  »дж»е ёб»н…,0
Џ«ж“нд Ў—нёе  Ё Ќ «бЁн” »жя г‘ »нЁ Ќ »”»» жё  «б–—же ж« ѕ«Ѕ гд «бЌў—,0
ж«ббе н« “бг… «дѕгћ  гЏ «бё’…,1
г»—жя Ќ»н» н   едн Ёнед ,1
«дёе—  Џбне,0
«бЁ г»—жя —еЁ Џѕ—Џ «бнж нж» Џё»«б ѕ—Џ «бгбнжд,1
ё»б… гЏ «Џнд г» ”г…,1
«бЏ»нѕ ќ—»«де гЏег ,0
е–« «бЁѕнж ббгћ—Ќнд,0
яд  г «»Џ гЏя бЌў… »бЌў… жќЁ  »«б«ќ— г«нў»Ў‘ ееееееее бяд «бЌгѕ «ббе  г «б«г— »дћ«Ќ ”«Ќё,1
ће«“ “Р,0
«ббе »ян  гд ёб»н,0
нћ» гЏ«ё»… «бг”ƒжбнд Ён «б√г«д… ж«бџ–«Ѕ ж«бѕж«Ѕ ж≈де«Ѕ ќѕг« ег Ёж—« »”»»  ё’н—ег «б‘ѕнѕ е–« «бж÷Џ бг нЌ’б ќб«б нжг жбнб… е–« «бгќ»“ гЌ «ћ ’н«д… ждў«Ё… гд ”дж« ,0
«б»д  «бн  жЁм «»же« гЋб ё’ н,0
÷ЏнЁ ћѕ«р. . «ё”г »«ббе «бЁ—‘ ж”ќ ћѕ«р ж—«∆Ќ е« я—нея–«»нд  Ќћ“ Џд Ў—нё «б»жёндћ џ—Ё… гЎб… Џбм «бћ»б н»ѕбжде« »џ—Ё… Џбм «бгѕнд… »Ќћ… «д «бќЎ√ гд «б»жёндћ жнѕ»бжд ”Џ—е« «бгжўЁ  Џ«гбе ”нЅ џн— г Џ«ждбд «Ёя— Ёне г—е «ќ—м «»ѕ«р,0
